va	size	name	type
00583370	6	GameAccessConst::get_scary_cliffs	Cliffs* GameAccessConst::()
00583380	6	GameAccessConst::get_scary_scenario_editor	ScenarioEditor* GameAccessConst:...
00583390	6	GameAccessConst::get_scary_iface_main	IFaceMain* GameAccessConst::()
005833a0	6	GameAccessConst::get_scary_camera	Camera* GameAccessConst::()
005833b0	6	GameAccessConst::get_scary_fog	WorldMapFog* GameAccessConst::()
005833c0	6	GameAccessConst::get_scary_console	Console* GameAccessConst::()
005833d0	6	GameAccessConst::get_scary_iface_current	IFaceMainBase* GameAccessConst::...
005833e0	21	GameAccessConst::get_scary_console_leader	Leader* GameAccessConst::()
00583400	6	GameAccessConst::get_scary_terrain	Terrain* GameAccessConst::()
00583410	6	GameAccessConst::get_scary_options	Options* GameAccessConst::()
00583420	6	GameAccessConst::get_scary_doobers	Doober* GameAccessConst::()
00583430	21	GameAccessConst::get_scary_my_player	Player* GameAccessConst::()
00583450	22	GameAccessConst::get_scary_select_group	SelectGroup* GameAccessConst::()
00583470	6	GameAccessConst::get_scary_scene	Scene* GameAccessConst::()
00583480	6	GameAccessConst::get_scary_message_win	MessageWin* GameAccessConst::()
00583490	6	GameAccessConst::get_scary_graphic_pieces	GraphicPieces* GameAccessConst::...
005834a0	12	GameAccessConst::get_scary_console_who	int GameAccessConst::()
005834b0	52	GameAccessConst::find_tcoord_z	Coord GameAccessConst::(const Co...
005834f0	30	GameAccessConst::find_data_z	Coord GameAccessConst::(const Co...
00583510	724	MiscAccess::device_lost_reset	Liberr MiscAccess::(int)
005837f0	31	MiscAccess::find_global_render_z	Coord MiscAccess::(const Coord, ...
00583810	47	MiscAccess::world_to_screen	int MiscAccess::(Coord, Coord, C...
00583840	436	MiscAccess::world_to_console	int MiscAccess::(Coord, Coord, C...
00583a00	86	MiscAccess::world_to_screen	int MiscAccess::(Coord, Coord, i...
00583a60	56	MiscAccess::coord_vis	bool MiscAccess::(const Coord, c...
00583aa0	79	MiscAccess::coord_vis	bool MiscAccess::(const Coord, c...
00583af0	62	Game::is_game_ready	bool Game::()
00583b30	2645	Game::determine_end_of_game_stats_and_achievements	void Game::()
00584590	5907	Game::run	void Game::()
00585cb0	466	Game::run_skilltest	void Game::(const String&)
00585e90	520	Game::run_campaign	void Game::(const String&)
005860a0	32	Game::run_unit_editor	void Game::()
005860c0	896	Game::run_scenario	void Game::(int, int, int)
00586440	835	Game::run_editor	void Game::()
00586790	578	Game::run_unit_balance	void Game::()
005869e0	1209	Game::run_oos_recovery	void Game::()
00586ea0	436	Game::run_playback	void Game::()
00587060	1901	Game::run_gamespy	int Game::(bool)
005877d0	84	Game::unload_net_lib	void Game::()
00587830	2271	Game::run_solo	void Game::(int, int, int)
00588110	710	Game::solo_checks	void Game::()
005883e0	333	Game::solo_init	void Game::()
00588530	48	Game::clock_init	void Game::()
00588560	611	Game::learn_as_you_play_popup	int Game::()
005887d0	219	Game::log_rules_data	void Game::(Log*)
005888b0	1601	Game::log_data	void Game::(Log*)
00588f00	422	Game::action_screen_shot	void Game::()
005890b0	341	Game::restore_rules_data	int Game::()
00589210	831	Game::dump_rules_data	int Game::()
00589550	165	Game::walk_rules_data	void Game::(DataWalk*)
00589600	202	Game::walk_data	void Game::(DataWalk*)
005896d0	495	Game::restore_type_backup	void Game::()
005898c0	752	Game::init_type_backup	void Game::()
00589bb0	2377	Game::init_rules_and_teams	int Game::(int, int)
0058a500	249	Game::init_starting_resources	void Game::()
0058a600	1516	Game::init_tribes	void Game::()
0058abf0	637	Game::init_handicaps	void Game::()
0058ae70	4909	Game::init_teams	void Game::()
0058c1a0	727	Game::init_random_colors	void Game::()
0058c480	5643	Game::init	int Game::(int, int, int)
0058da90	71	Game::get_game_fps_average	float Game::()
0058dae0	66	Game::add_game_fps_to_average	void Game::(unsigned long)
0058db30	364	Game::zoom_to_first_unit	void Game::()
0058dca0	1613	Game::init_data	int Game::(int, int)
0058e2f0	380	Game::close_categories	void Game::()
0058e470	722	Game::close_common_data	void Game::()
0058e750	1286	Game::init_common_data	int Game::()
0058ec60	4324	Game::init_rules_data	int Game::(int)
0058fd50	63	Game::post_game_screens	void Game::()
0058fd90	1	Game::close_rules_data	void Game::()
0058fda0	688	Game::init_non_rules_data	int Game::()
00590050	1451	Game::close_non_rules_data	void Game::()
00590600	544	Game::close_console	void Game::()
00590820	867	Game::init_console	int Game::()
00590b90	41	Game::close_camera	void Game::()
00590bc0	574	Game::init_camera	int Game::(float)
00590e00	233	Game::close_light	void Game::()
00590ef0	1058	Game::init_light	int Game::()
00591320	585	Game::get_render_mode	int Game::()
00591570	614	Game::loop	int Game::()
005917e0	1276	Game::loop_render	int Game::(int, int)
00591ce0	521	Game::process_end_game	void Game::()
00591ef0	1879	Game::do_frame	void Game::()
00592650	90	Game::calc_graphic_resolution	void Game::()
005926b0	1007	Game::check_victory	void Game::()
00592aa0	83	Game::defeat_all	void Game::(int)
00592b00	214	Game::say_no_war	void Game::(String&)
00592be0	236	Game::say_age	void Game::(String&, int)
00592cd0	177	Game::action_cheat_view_all	void Game::(int)
00592d90	216	Game::action_cheat_init_unit	void Game::(int, TypeIndex, Coor...
00592e70	378	Game::action_cheat_zero_buckets	void Game::(int)
00592ff0	200	Game::action_cheat_increase_buckets	void Game::(int)
005930c0	29	Game::action_cheat_ai_toggle	void Game::()
005930e0	26	Game::action_cheat_ai_speed_normal	void Game::()
00593100	23	Game::action_cheat_ai_speed_increase	void Game::()
00593120	96	Game::action_cheat_zero_techs	void Game::(int)
00593180	122	Game::action_cheat_give_techs	void Game::(int)
00593200	240	Game::action_cheat_warning	void Game::(int)
005932f0	3185	Game::list_rules	void Game::(StringList&, StringL...
00593f70	11	Game::is_team_game	int Game::()
00593f80	156	Game::get_time_limit	int Game::(String*)
00594020	95	Game::get_armageddon	int Game::()
00594080	1015	Game::record_results	void Game::()
00594480	3	Game::is_raining	int Game::()
00594490	20	Game::is_observing	int Game::()
005944b0	64	Game::popwin_timer	int Game::()
005944f0	64	Game::wonder_timer	int Game::()
00594530	242	Game::retake_capital	int Game::(int)
00594630	16	Game::is_deathmatch	int Game::()
00594640	16	Game::is_infinite	int Game::()
00594650	15	Game::is_nomad	int Game::()
00594660	16	Game::is_never_war	int Game::()
00594670	77	Game::war_allowed	int Game::()
005946c0	15	Game::is_no_rush	int Game::()
005946d0	262	Game::current_age	int Game::()
005947e0	35	Game::is_sandbox	int Game::()
00594810	101	Game::is_cooperative	int Game::()
00594880	29	Game::teams_locked	int Game::()
005948a0	165	Game::wonder_winning	int Game::()
00594950	105	Game::is_victory_timer	int Game::()
005949c0	223	Game::close_all_recyclers	void Game::()
00594aa0	222	Game::end_game_close	void Game::()
00594b80	1165	Game::close	void Game::(int)
00595010	160	Concurrency::details::_ScheduleFuncWithAutoInline	void (const std::function<void _...
005950b0	414	Game::clear	void Game::()
00595250	3	Game::OnFindLeaderboard	void Game::(SteamLeaderboards*, ...
00595260	66	Game::get_patch_version	VersionIndex Game::()
005952b0	1171	Game::load_steam_net_lib	bool Game::()
00595750	42	error_callback	void (int)
00595780	9	error_handler	int (unsigned)
00595790	246	xml_error_callback	void (const String*)
00595890	225	Main::init	int Main::()
00595980	132	Main::cleanup	void Main::()
00595a10	451	Main::init_string_tables	void Main::()
00595be0	594	Main::init_menus	void Main::(unsigned&)
00595e40	244	Main::init_common_data	bool Main::()
00595f40	1884	Main::run_game_loop	int Main::(int)
005966a0	496	Main::shutdown	void Main::(int)
00596890	389	SteamLeaderBoardsHelper::OnDownloadScores	void SteamLeaderBoardsHelper::(S...
00596a20	126	SteamLeaderBoardsHelper::OnFindLeaderboard	void SteamLeaderBoardsHelper::(S...
00596aa0	86	SteamLeaderBoardsHelper::GetLeaderBoardEntryPlayer	String SteamLeaderBoardsHelper::...
00596b00	96	SteamLeaderBoardsHelper::GetLeaderBoardEntryPlayerId	std::basic_string<wchar_t,std::c...
00596b60	20	SteamLeaderBoardsHelper::GetLeaderBoardEntryElo	int SteamLeaderBoardsHelper::(in...
00596b80	20	SteamLeaderBoardsHelper::GetLeaderBoardEntryRank	int SteamLeaderBoardsHelper::(in...
00596ba0	164	SteamLeaderBoardsHelper::LoadLeaderboard	void SteamLeaderBoardsHelper::(E...
00596c50	228	SteamLeaderBoardsHelper::GetLeaderBoardName	String SteamLeaderBoardsHelper::...
00596d40	103	SteamLeaderBoardsHelper::IsUserAtIndexMe	bool SteamLeaderBoardsHelper::(i...
00596db0	36	SteamLeaderBoardsHelper::close	void SteamLeaderBoardsHelper::()
00596de0	34	SteamLeaderBoardsHelper::init	void SteamLeaderBoardsHelper::()
00596e10	125	SteamLeaderBoardsHelper::~SteamLeaderBoardsHelper	void SteamLeaderBoardsHelper::()
00596e90	264	SteamLeaderBoardsHelper::SteamLeaderBoardsHelper	void SteamLeaderBoardsHelper::(E...
00596fa0	21	SteamStatsAndAchievements::OnUserStatsReceived	void SteamStatsAndAchievements::...
00596fc0	54	SteamStatsAndAchievements::GetStat	bool SteamStatsAndAchievements::...
00597000	206	SteamStatsAndAchievements::IncrementStatID	bool SteamStatsAndAchievements::...
005970d0	699	SteamStatsAndAchievements::GetUserStat	void SteamStatsAndAchievements::...
00597390	568	SteamStatsAndAchievements::RequestUserStats	void SteamStatsAndAchievements::...
005975d0	59	SteamStatsAndAchievements::UploadChanges	bool SteamStatsAndAchievements::...
00597610	156	SteamStatsAndAchievements::UnlockAchievement	bool SteamStatsAndAchievements::...
005976b0	165	SteamStatsAndAchievements::~SteamStatsAndAchievements	void SteamStatsAndAchievements::...
00597760	139	SteamStatsAndAchievements::SteamStatsAndAchievements	void SteamStatsAndAchievements::...
005977f0	8	GetAchievementID	const char* (const StatsAndAchie...
00597800	127	IStatsAndAchievements::Get	IStatsAndAchievements* IStatsAnd...
00597880	996	System::is_os_supported	int System::()
00597c70	1854	System::init_cmdlineopts	int System::(char*)
005983b0	124	System::close_sound	void System::(bool)
00598430	1447	System::init_sound	int System::(bool)
005989e0	177	System::closeExistingData	void System::(bool)
00598aa0	27	System::initExistingData	void System::(bool)
00598ac0	1863	System::init_graphics	int System::(int, HINSTANCE__*)
00599210	32	System::close_graphics	void System::()
00599230	3	System::walk_data	void System::(DataWalk*)
00599240	18	System::close_game	void System::()
00599260	23	System::init_game	int System::()
00599280	1	System::process_overlays	void System::()
00599290	237	System::System	void System::()
00599380	279	System::close	void System::()
005994a0	603	System::modal_idle	void System::()
00599700	1597	System::init	int System::(char*, HINSTANCE__*...
00599d40	221	System::modal_force_frame	void System::()
00599e20	816	MainMenu::go	void MainMenu::()
0059a150	74	MainMenu::on_key_down	int MainMenu::(int)
0059a1a0	704	MainMenu::on_modal_end	void MainMenu::()
0059a460	22	MainMenuBase::close	void MainMenuBase::()
0059a480	19	MainMenuBase::hide	void MainMenuBase::()
0059a4a0	462	MainMenuBase::on_redraw	void MainMenuBase::()
0059a670	325	MainMenuBase::on_key_click	int MainMenuBase::(int, int)
0059a7c0	421	MainMenuBase::on_button_redraw	int MainMenuBase::(Button*, cons...
0059a970	28	MainMenuBase::on_button_clicked	void MainMenuBase::(int)
0059a990	752	MainMenuBase::init	void MainMenuBase::(Window*, con...
0059ac80	242	MainMenuBase::exec	void MainMenuBase::()
0059ad80	190	MainMenuBase::add_item	void MainMenuBase::(int, const S...
0059ae40	334	MainMenuBase::find_dimensions	void MainMenuBase::(int*, int*)
0059af90	416	MainMenuBase::setup_buttons	void MainMenuBase::()
0059b130	91	MainMenuBase::on_modal_end	void MainMenuBase::()
0059b190	3	MPJoinCustom::on_button_clicked	void MPJoinCustom::(const String...
0059b1a0	8	MPJoinCustom::on_key_down	int MPJoinCustom::(int)
0059b1b0	5	MPJoinCustom::on_button_redraw	int MPJoinCustom::(Button*, int)
0059b1c0	1	MPJoinCustom::on_redraw	void MPJoinCustom::()
0059b1e0	2863	TopMenu::check_result	GameIndex TopMenu::(const String...
0059bd10	498	TopMenu::reinit	void TopMenu::()
0059bf10	89	TopMenu::finish_suspend	void TopMenu::(bool)
0059bf70	191	TopMenu::main_menu	GameIndex TopMenu::()
0059c030	200	TopMenu::sub_menu	GameIndex TopMenu::(const String...
0059c100	3087	TopMenu::on_redraw	void TopMenu::()
0059cd10	6	TopMenu::on_modal	int TopMenu::()
0059cd20	713	TopMenu::on_window_redraw	int TopMenu::(IFaceWindow*)
0059cff0	2164	TopMenu::draw_logo	void TopMenu::()
0059d870	316	TopMenu::close_logo	void TopMenu::()
0059d9b0	18	TopMenu::on_key_down	int TopMenu::(int)
0059d9d0	19	TopMenu::on_button_move	void TopMenu::(Button*)
0059d9f0	118	TopMenu::close	void TopMenu::()
0059da70	93	TopMenu::clear	void TopMenu::()
0059dad0	137	TopMenuSelection::ValidateQuit	bool TopMenuSelection::()
0059db60	117	TopMenuSelection::disable_multiplay_buttons	void TopMenuSelection::()
0059dbe0	117	TopMenuSelection::enable_multiplay_buttons	void TopMenuSelection::()
0059dc60	1675	TopMenuSelection::exec	String TopMenuSelection::(const ...
0059e2f0	829	TopMenuSelection::validate_online_status	void TopMenuSelection::()
0059e630	90	TopMenuSelection::display_network_down_message	void TopMenuSelection::()
0059e690	164	TopMenuSelection::display_error_message	void TopMenuSelection::(String)
0059e740	277	TopMenuSelection::get_auth_token	void TopMenuSelection::(const st...
0059e860	193	TopMenuSelection::platform_specific_login	void TopMenuSelection::(const st...
0059e930	153	TopMenuSelection::on_button_clicked	void TopMenuSelection::(const St...
0059e9d0	52	TopMenuSelection::on_button_move	void TopMenuSelection::(Button*)
0059ea10	163	TopMenuSelection::on_key_down	int TopMenuSelection::(int)
0059eac0	949	TopMenuSelection::on_button_redraw	int TopMenuSelection::(Button*, ...
0059ee80	967	TopMenuSelection::on_redraw	void TopMenuSelection::()
0059f250	290	TopMenuSelection::TopMenuSelection	void TopMenuSelection::()
0059f380	632	TopMenuAnimationLayer::load	Liberr TopMenuAnimationLayer::(c...
0059f600	444	TopMenuAnimation::load	Liberr TopMenuAnimation::(const ...
0059f7c0	87	GetTopMenuXMLFile	String ()
0059f820	511	TopMenu::~TopMenu	void TopMenu::()
0059fa20	613	TopMenu::TopMenu	void TopMenu::()
0059fc90	540	TopMenu::exec	GameIndex TopMenu::()
0059feb0	1790	TopMenu::init	void TopMenu::(bool)
005a05b0	4811	TopMenu::init_logo	void TopMenu::(int, int)
005a1880	374	TopMenu::init_camera	void TopMenu::()
005a1a00	1393	TopMenu::init_light	void TopMenu::()
005a1f80	305	AutoSave::init	void AutoSave::(int, int, int)
005a20c0	209	AutoSave::restore	void AutoSave::(int)
005a21a0	220	AutoSave::clean_files	void AutoSave::()
005a2280	41	AutoSave::close	void AutoSave::()
005a22b0	151	AutoSave::AutoSave	void AutoSave::()
005a2360	4655	WalkDataGame::walk_data	void WalkDataGame::(DataWalk*)
005a3590	467	SaveGame::save_game_screen	int SaveGame::(String*, const St...
005a3770	639	LoadGame::load_game_screen	int LoadGame::(String*, const St...
005a39f0	13361	LoadGame::verify_load	int LoadGame::()
005a6e30	372	LoadGame::do_load	int LoadGame::(CloudFile*)
005a6fb0	416	LoadGame::get_header	String LoadGame::(const String&)
005a7150	401	LoadGame::check_version	int LoadGame::(const String&)
005a72f0	947	LoadGame::load_game	int LoadGame::(const String&)
005a76b0	2866	SaveGame::verify_save	int SaveGame::()
005a81f0	37	SaveGame::do_save	int SaveGame::(CloudFile*)
005a8220	1078	SaveGame::save_game	int SaveGame::(const String&, in...
005a8660	76	GameMods::get_path	const String& GameMods::(unsigne...
005a86b0	360	GameMods::build_mod_list	Liberr GameMods::()
005a8820	210	GameMods::download	unsigned char GameMods::(unsigne...
005a8900	239	GameMods::append_to_help	void GameMods::()
005a89f0	1313	GameMods::generate_help_xml	void GameMods::(XMLElement&)
005a8f20	4	GameMods::get_length	int GameMods::()
005a8f30	68	GameMods::close	void GameMods::()
005a8f80	14	GameMods::clear	void GameMods::()
005a8f90	30	GameMods::init	void GameMods::(bool)
005a8fb0	119	GameMods::GameMods	void GameMods::()
005a9030	1121	GameMod::generate_file_list	void GameMod::()
005a94a0	394	GameMod::compute_checksum	unsigned long GameMod::()
005a9630	11	GameMod::process_response	void GameMod::(NetMsg_GameModSyn...
005a9640	7	GameMod::process_request	void GameMod::(NetMsg_GameModSyn...
005a9650	138	GameMod::sync	Liberr GameMod::(int)
005a96e0	1	GameMod::close	void GameMod::()
005a96f0	1	GameMod::clear	void GameMod::()
005a9700	66	GameMod::operator=	GameMod& GameMod::(const GameMod...
005a9750	339	GameMod::get_path	const String& GameMod::()
005a98b0	421	GameMod::unload	void GameMod::()
005a9a60	110	GameMod::load	void GameMod::()
005a9ad0	1169	GameMod::init	Liberr GameMod::(ModPackage*)
005a9f70	192	GameMods::~GameMods	void GameMods::()
005aa030	224	GameMod::GameMod	void GameMod::()
005aa110	94	GameMod::~GameMod	void GameMod::()
005aa170	612	GameMod::closeExistingData	void GameMod::(bool)
005aa3e0	460	GameMod::initExistingData	void GameMod::(bool)
005aa5b0	5	PreSetupWin::on_window_redraw	int PreSetupWin::(GraphicWin*)
005aa5c0	5	PreSetupWin::on_button_redraw	int PreSetupWin::(Button*, int)
005aa5d0	252	PreSetupWin::on_redraw	void PreSetupWin::()
005aa6d0	33	PreSetupWin::on_key_click	int PreSetupWin::(int, int)
005aa700	255	PreSetupWin::on_button_clicked	void PreSetupWin::(Button*)
005aa800	459	PreSetupControls::on_button_redraw	int PreSetupControls::(Button*, ...
005aa9d0	591	PreSetupControls::on_window_redraw	int PreSetupControls::(GraphicWi...
005aac20	1	PreSetupControls::on_redraw	void PreSetupControls::()
005aac70	3	Setup::init_wild_life	int Setup::()
005aac80	388	Setup::large_city_buildings	void Setup::(int, int)
005aae10	305	Setup::small_city_buildings	void Setup::(int, int)
005aaf50	108	Setup::get_starting_citizens	void Setup::(int, int&, int&)
005aafc0	1952	Setup::build_units	void Setup::(int, int, int, int)
005ab760	426	Setup::build_civ_specific	void Setup::(int, int)
005ab910	613	Setup::build_cities	int Setup::(int, int, int)
005abb80	234	Setup::build_empire	int Setup::(int, int)
005abc70	41	Setup::build_leader	int Setup::(int, int, int)
